Port,Average_duration,NombreParaURI,Station,Month,Number_of_routes,Year,MonthText,Localizacion,Environment,Users_quantity
8080,26,Anoeta,Anoeta,7,476,2016,JULY,San-Sebastian,localhost,185
8080,36,Lugaritz,Lugaritz,7,560,2016,JULY,San-Sebastian,localhost,140
8080,17,Intxaurrondo,Intxaurrondo,7,760,2016,JULY,San-Sebastian,localhost,134
8080,32,Riberas,Riberas,7,675,2016,JULY,San-Sebastian,localhost,122
8080,32,Ayuntamiento,Ayuntamiento,8,"2,311",2016,AUGUST,San-Sebastian,localhost,844
8080,186,Plaza-Catalu̱a,Plaza Catalu̱a,8,"1,900",2016,AUGUST,San-Sebastian,localhost,526
8080,25,Andia,Andia,8,"1,194",2016,AUGUST,San-Sebastian,localhost,470
8080,32,Paseo-Francia,Paseo Francia,8,"1,204",2016,AUGUST,San-Sebastian,localhost,427
8080,19,Arrasate,Arrasate,8,"1,055",2016,AUGUST,San-Sebastian,localhost,406
8080,18,Easo,Easo,8,"1,291",2016,AUGUST,San-Sebastian,localhost,398
8080,26,Av--Zarautz,Av. Zarautz,8,"1,084",2016,AUGUST,San-Sebastian,localhost,367
8080,53,Universidades,Universidades,8,"1,138",2016,AUGUST,San-Sebastian,localhost,345
8080,21,Pio-XII,Pio XII,8,"1,188",2016,AUGUST,San-Sebastian,localhost,299
8080,24,San-Francisco,San Francisco,8,895,2016,AUGUST,San-Sebastian,localhost,291
8080,27,Magisterio,Magisterio,8,748,2016,AUGUST,San-Sebastian,localhost,266
8080,22,Isabel-II,Isabel II,8,827,2016,AUGUST,San-Sebastian,localhost,223
8080,36,Anoeta,Anoeta,8,345,2016,AUGUST,San-Sebastian,localhost,154
8080,23,Intxaurrondo,Intxaurrondo,8,859,2016,AUGUST,San-Sebastian,localhost,145
8080,19,Lugaritz,Lugaritz,8,432,2016,AUGUST,San-Sebastian,localhost,135
8080,16,Riberas,Riberas,8,623,2016,AUGUST,San-Sebastian,localhost,116
8080,35,Ayuntamiento,Ayuntamiento,9,"3,038",2016,SEPTEMBER,San-Sebastian,localhost,746
8080,50,Plaza-Catalu̱a,Plaza Catalu̱a,9,"2,025",2016,SEPTEMBER,San-Sebastian,localhost,499
8080,42,Andia,Andia,9,"1,231",2016,SEPTEMBER,San-Sebastian,localhost,463
8080,26,Paseo-Francia,Paseo Francia,9,"1,404",2016,SEPTEMBER,San-Sebastian,localhost,458
8080,30,Arrasate,Arrasate,9,"1,145",2016,SEPTEMBER,San-Sebastian,localhost,416
8080,74,Universidades,Universidades,9,"1,379",2016,SEPTEMBER,San-Sebastian,localhost,383
8080,29,Easo,Easo,9,"1,505",2016,SEPTEMBER,San-Sebastian,localhost,380
8080,27,Pio-XII,Pio XII,9,"1,412",2016,SEPTEMBER,San-Sebastian,localhost,377
8080,19,Av--Zarautz,Av. Zarautz,9,"1,166",2016,SEPTEMBER,San-Sebastian,localhost,373
8080,117,San-Francisco,San Francisco,9,"1,154",2016,SEPTEMBER,San-Sebastian,localhost,341
8080,29,Magisterio,Magisterio,9,"1,093",2016,SEPTEMBER,San-Sebastian,localhost,315
8080,30,Isabel-II,Isabel II,9,966,2016,SEPTEMBER,San-Sebastian,localhost,262
8080,19,Anoeta,Anoeta,9,484,2016,SEPTEMBER,San-Sebastian,localhost,209
8080,12,Lugaritz,Lugaritz,9,798,2016,SEPTEMBER,San-Sebastian,localhost,162
8080,23,Intxaurrondo,Intxaurrondo,9,"1,068",2016,SEPTEMBER,San-Sebastian,localhost,137
8080,22,Riberas,Riberas,9,585,2016,SEPTEMBER,San-Sebastian,localhost,122
8080,34,Ayuntamiento,Ayuntamiento,10,"2,756",2016,OCTOBER,San-Sebastian,localhost,761
8080,36,Plaza-Catalu̱a,Plaza Catalu̱a,10,"2,101",2016,OCTOBER,San-Sebastian,localhost,520
8080,14,Paseo-Francia,Paseo Francia,10,"1,664",2016,OCTOBER,San-Sebastian,localhost,499
8080,14,Andia,Andia,10,"1,295",2016,OCTOBER,San-Sebastian,localhost,461
8080,22,Arrasate,Arrasate,10,"1,256",2016,OCTOBER,San-Sebastian,localhost,416
8080,16,Pio-XII,Pio XII,10,"1,586",2016,OCTOBER,San-Sebastian,localhost,414
8080,17,Easo,Easo,10,"1,881",2016,OCTOBER,San-Sebastian,localhost,402
8080,35,Universidades,Universidades,10,"1,665",2016,OCTOBER,San-Sebastian,localhost,385
8080,17,Av--Zarautz,Av. Zarautz,10,"1,198",2016,OCTOBER,San-Sebastian,localhost,367
8080,18,San-Francisco,San Francisco,10,"1,237",2016,OCTOBER,San-Sebastian,localhost,326
8080,21,Magisterio,Magisterio,10,"1,148",2016,OCTOBER,San-Sebastian,localhost,322
8080,21,Isabel-II,Isabel II,10,"1,223",2016,OCTOBER,San-Sebastian,localhost,284
8080,46,Anoeta,Anoeta,10,610,2016,OCTOBER,San-Sebastian,localhost,210
8080,32,Lugaritz,Lugaritz,10,754,2016,OCTOBER,San-Sebastian,localhost,168
8080,31,Intxaurrondo,Intxaurrondo,10,"1,017",2016,OCTOBER,San-Sebastian,localhost,143
8080,16,Riberas,Riberas,10,799,2016,OCTOBER,San-Sebastian,localhost,143
8080,14,Ayuntamiento,Ayuntamiento,11,"1,798",2016,NOVEMBER,San-Sebastian,localhost,499
8080,18,Plaza-Catalu̱a,Plaza Catalu̱a,11,"1,590",2016,NOVEMBER,San-Sebastian,localhost,396
8080,19,Paseo-Francia,Paseo Francia,11,"1,457",2016,NOVEMBER,San-Sebastian,localhost,384
8080,20,Easo,Easo,11,"1,528",2016,NOVEMBER,San-Sebastian,localhost,366
8080,31,Arrasate,Arrasate,11,"1,053",2016,NOVEMBER,San-Sebastian,localhost,360
8080,27,Pio-XII,Pio XII,11,"1,345",2016,NOVEMBER,San-Sebastian,localhost,350
8080,17,Andia,Andia,11,898,2016,NOVEMBER,San-Sebastian,localhost,344
8080,19,Universidades,Universidades,11,"1,404",2016,NOVEMBER,San-Sebastian,localhost,300
8080,19,Av--Zarautz,Av. Zarautz,11,872,2016,NOVEMBER,San-Sebastian,localhost,283
8080,17,Magisterio,Magisterio,11,969,2016,NOVEMBER,San-Sebastian,localhost,261
8080,14,San-Francisco,San Francisco,11,970,2016,NOVEMBER,San-Sebastian,localhost,256
8080,16,Isabel-II,Isabel II,11,986,2016,NOVEMBER,San-Sebastian,localhost,225
8080,15,Anoeta,Anoeta,11,531,2016,NOVEMBER,San-Sebastian,localhost,191
8080,18,Lugaritz,Lugaritz,11,637,2016,NOVEMBER,San-Sebastian,localhost,143
8080,16,Riberas,Riberas,11,612,2016,NOVEMBER,San-Sebastian,localhost,126
8080,32,Intxaurrondo,Intxaurrondo,11,740,2016,NOVEMBER,San-Sebastian,localhost,115
8080,19,Ayuntamiento,Ayuntamiento,12,"2,048",2016,DECEMBER,San-Sebastian,localhost,647
8080,17,Plaza-Catalu̱a,Plaza Catalu̱a,12,"1,860",2016,DECEMBER,San-Sebastian,localhost,490
8080,18,Paseo-Francia,Paseo Francia,12,"1,499",2016,DECEMBER,San-Sebastian,localhost,469
8080,14,Arrasate,Arrasate,12,"1,190",2016,DECEMBER,San-Sebastian,localhost,427
8080,13,Andia,Andia,12,"1,149",2016,DECEMBER,San-Sebastian,localhost,396
8080,30,Easo,Easo,12,"1,563",2016,DECEMBER,San-Sebastian,localhost,389
8080,13,Pio-XII,Pio XII,12,"1,271",2016,DECEMBER,San-Sebastian,localhost,376
8080,20,Av--Zarautz,Av. Zarautz,12,"1,175",2016,DECEMBER,San-Sebastian,localhost,347
8080,17,Universidades,Universidades,12,"1,217",2016,DECEMBER,San-Sebastian,localhost,341
8080,16,San-Francisco,San Francisco,12,"1,046",2016,DECEMBER,San-Sebastian,localhost,317
8080,124,Magisterio,Magisterio,12,"1,006",2016,DECEMBER,San-Sebastian,localhost,278
8080,17,Isabel-II,Isabel II,12,"1,139",2016,DECEMBER,San-Sebastian,localhost,265
8080,19,Anoeta,Anoeta,12,579,2016,DECEMBER,San-Sebastian,localhost,227
8080,30,Lugaritz,Lugaritz,12,567,2016,DECEMBER,San-Sebastian,localhost,155
8080,88,Intxaurrondo,Intxaurrondo,12,914,2016,DECEMBER,San-Sebastian,localhost,149
8080,23,Riberas,Riberas,12,682,2016,DECEMBER,San-Sebastian,localhost,138
8080,18,Ayuntamiento,Ayuntamiento,1,"1,629",2017,JANUARY,San-Sebastian,localhost,461
8080,173,Plaza-Catalu̱a,Plaza Catalu̱a,1,"1,399",2017,JANUARY,San-Sebastian,localhost,389
8080,15,Paseo-Francia,Paseo Francia,1,"1,393",2017,JANUARY,San-Sebastian,localhost,368
8080,61,Arrasate,Arrasate,1,"1,041",2017,JANUARY,San-Sebastian,localhost,353
8080,12,Easo,Easo,1,"1,352",2017,JANUARY,San-Sebastian,localhost,344
8080,17,Andia,Andia,1,921,2017,JANUARY,San-Sebastian,localhost,323
8080,13,Pio-XII,Pio XII,1,"1,149",2017,JANUARY,San-Sebastian,localhost,311
8080,16,Universidades,Universidades,1,"1,034",2017,JANUARY,San-Sebastian,localhost,279
8080,14,Av--Zarautz,Av. Zarautz,1,857,2017,JANUARY,San-Sebastian,localhost,268
8080,15,San-Francisco,San Francisco,1,959,2017,JANUARY,San-Sebastian,localhost,262
8080,109,Magisterio,Magisterio,1,853,2017,JANUARY,San-Sebastian,localhost,230
8080,18,Isabel-II,Isabel II,1,975,2017,JANUARY,San-Sebastian,localhost,217
8080,43,Anoeta,Anoeta,1,531,2017,JANUARY,San-Sebastian,localhost,207
8080,14,Lugaritz,Lugaritz,1,478,2017,JANUARY,San-Sebastian,localhost,137
8080,31,Riberas,Riberas,1,554,2017,JANUARY,San-Sebastian,localhost,116
8080,19,Intxaurrondo,Intxaurrondo,1,574,2017,JANUARY,San-Sebastian,localhost,111
8080,23,Ayuntamiento,Ayuntamiento,2,"1,978",2017,FEBRUARY,San-Sebastian,localhost,535
8080,12,Plaza-Catalu̱a,Plaza Catalu̱a,2,"1,526",2017,FEBRUARY,San-Sebastian,localhost,413
8080,16,Paseo-Francia,Paseo Francia,2,"1,497",2017,FEBRUARY,San-Sebastian,localhost,396
8080,11,Easo,Easo,2,"1,655",2017,FEBRUARY,San-Sebastian,localhost,369
8080,12,Arrasate,Arrasate,2,"1,224",2017,FEBRUARY,San-Sebastian,localhost,356
8080,11,Pio-XII,Pio XII,2,"1,468",2017,FEBRUARY,San-Sebastian,localhost,349
8080,28,Andia,Andia,2,"1,022",2017,FEBRUARY,San-Sebastian,localhost,343
8080,16,Universidades,Universidades,2,"1,424",2017,FEBRUARY,San-Sebastian,localhost,325
8080,13,Av--Zarautz,Av. Zarautz,2,"1,061",2017,FEBRUARY,San-Sebastian,localhost,311
8080,26,San-Francisco,San Francisco,2,"1,089",2017,FEBRUARY,San-Sebastian,localhost,273
8080,11,Isabel-II,Isabel II,2,"1,050",2017,FEBRUARY,San-Sebastian,localhost,256
8080,15,Magisterio,Magisterio,2,940,2017,FEBRUARY,San-Sebastian,localhost,252
8080,21,Anoeta,Anoeta,2,621,2017,FEBRUARY,San-Sebastian,localhost,209
8080,13,Lugaritz,Lugaritz,2,533,2017,FEBRUARY,San-Sebastian,localhost,147
8080,20,Intxaurrondo,Intxaurrondo,2,651,2017,FEBRUARY,San-Sebastian,localhost,132
8080,12,Riberas,Riberas,2,628,2017,FEBRUARY,San-Sebastian,localhost,115
8080,30,Ayuntamiento,Ayuntamiento,3,"2,432",2017,MARCH,San-Sebastian,localhost,642
8080,25,Plaza-Catalu̱a,Plaza Catalu̱a,3,"1,983",2017,MARCH,San-Sebastian,localhost,479
8080,14,Paseo-Francia,Paseo Francia,3,"1,999",2017,MARCH,San-Sebastian,localhost,467
8080,21,Andia,Andia,3,"1,359",2017,MARCH,San-Sebastian,localhost,430
8080,14,Arrasate,Arrasate,3,"1,432",2017,MARCH,San-Sebastian,localhost,419
8080,14,Pio-XII,Pio XII,3,"1,766",2017,MARCH,San-Sebastian,localhost,408
8080,32,Easo,Easo,3,"2,080",2017,MARCH,San-Sebastian,localhost,390
8080,15,Universidades,Universidades,3,"1,652",2017,MARCH,San-Sebastian,localhost,362
8080,20,Av--Zarautz,Av. Zarautz,3,"1,306",2017,MARCH,San-Sebastian,localhost,357
8080,25,San-Francisco,San Francisco,3,"1,319",2017,MARCH,San-Sebastian,localhost,317
8080,17,Magisterio,Magisterio,3,"1,164",2017,MARCH,San-Sebastian,localhost,290
8080,12,Isabel-II,Isabel II,3,"1,316",2017,MARCH,San-Sebastian,localhost,278
8080,13,Anoeta,Anoeta,3,687,2017,MARCH,San-Sebastian,localhost,239
8080,14,Lugaritz,Lugaritz,3,684,2017,MARCH,San-Sebastian,localhost,158
8080,20,Intxaurrondo,Intxaurrondo,3,916,2017,MARCH,San-Sebastian,localhost,154
8080,13,Riberas,Riberas,3,856,2017,MARCH,San-Sebastian,localhost,131
8080,28,Ayuntamiento,Ayuntamiento,4,"2,228",2017,APRIL,San-Sebastian,localhost,816
8080,18,Paseo-Francia,Paseo Francia,4,"1,990",2017,APRIL,San-Sebastian,localhost,541
8080,15,Plaza-Catalu̱a,Plaza Catalu̱a,4,"1,942",2017,APRIL,San-Sebastian,localhost,530
8080,14,Andia,Andia,4,"1,389",2017,APRIL,San-Sebastian,localhost,475
8080,17,Arrasate,Arrasate,4,"1,546",2017,APRIL,San-Sebastian,localhost,469
8080,15,Easo,Easo,4,"1,971",2017,APRIL,San-Sebastian,localhost,450
8080,16,Pio-XII,Pio XII,4,"1,473",2017,APRIL,San-Sebastian,localhost,427
8080,15,Av--Zarautz,Av. Zarautz,4,"1,504",2017,APRIL,San-Sebastian,localhost,417
8080,17,Universidades,Universidades,4,"1,404",2017,APRIL,San-Sebastian,localhost,373
8080,40,San-Francisco,San Francisco,4,"1,204",2017,APRIL,San-Sebastian,localhost,347
8080,13,Isabel-II,Isabel II,4,"1,300",2017,APRIL,San-Sebastian,localhost,324
8080,17,Magisterio,Magisterio,4,"1,101",2017,APRIL,San-Sebastian,localhost,323
8080,14,Anoeta,Anoeta,4,686,2017,APRIL,San-Sebastian,localhost,248
8080,18,Lugaritz,Lugaritz,4,627,2017,APRIL,San-Sebastian,localhost,188
8080,14,Intxaurrondo,Intxaurrondo,4,"1,172",2017,APRIL,San-Sebastian,localhost,173
8080,21,Riberas,Riberas,4,808,2017,APRIL,San-Sebastian,localhost,157
8080,25,Ayuntamiento,Ayuntamiento,5,"2,983",2017,MAY,San-Sebastian,localhost,826
8080,17,Plaza-Catalu̱a,Plaza Catalu̱a,5,"2,702",2017,MAY,San-Sebastian,localhost,638
8080,14,Paseo-Francia,Paseo Francia,5,"2,565",2017,MAY,San-Sebastian,localhost,565
8080,12,Arrasate,Arrasate,5,"1,926",2017,MAY,San-Sebastian,localhost,530
8080,28,Andia,Andia,5,"1,727",2017,MAY,San-Sebastian,localhost,516
8080,15,Easo,Easo,5,"2,320",2017,MAY,San-Sebastian,localhost,495
8080,12,Pio-XII,Pio XII,5,"2,117",2017,MAY,San-Sebastian,localhost,482
8080,23,Av--Zarautz,Av. Zarautz,5,"1,632",2017,MAY,San-Sebastian,localhost,438
8080,14,Universidades,Universidades,5,"2,175",2017,MAY,San-Sebastian,localhost,431
8080,13,San-Francisco,San Francisco,5,"1,519",2017,MAY,San-Sebastian,localhost,369
8080,11,Isabel-II,Isabel II,5,"1,818",2017,MAY,San-Sebastian,localhost,355
8080,19,Magisterio,Magisterio,5,"1,228",2017,MAY,San-Sebastian,localhost,346
8080,21,Anoeta,Anoeta,5,837,2017,MAY,San-Sebastian,localhost,287
8080,13,Lugaritz,Lugaritz,5,890,2017,MAY,San-Sebastian,localhost,189
8080,13,Intxaurrondo,Intxaurrondo,5,"1,663",2017,MAY,San-Sebastian,localhost,177
8080,16,Riberas,Riberas,5,996,2017,MAY,San-Sebastian,localhost,164
8080,32,Ayuntamiento,Ayuntamiento,6,"2,778",2017,JUNE,San-Sebastian,localhost,854
8080,20,Plaza-Catalu̱a,Plaza Catalu̱a,6,"2,514",2017,JUNE,San-Sebastian,localhost,604
8080,16,Paseo-Francia,Paseo Francia,6,"2,135",2017,JUNE,San-Sebastian,localhost,592
8080,22,Andia,Andia,6,"1,554",2017,JUNE,San-Sebastian,localhost,534
8080,17,Arrasate,Arrasate,6,"1,475",2017,JUNE,San-Sebastian,localhost,503
8080,36,Easo,Easo,6,"2,051",2017,JUNE,San-Sebastian,localhost,483
8080,16,Pio-XII,Pio XII,6,"1,708",2017,JUNE,San-Sebastian,localhost,439
8080,17,Av--Zarautz,Av. Zarautz,6,"1,432",2017,JUNE,San-Sebastian,localhost,424
8080,18,Universidades,Universidades,6,"1,457",2017,JUNE,San-Sebastian,localhost,390
8080,16,San-Francisco,San Francisco,6,"1,446",2017,JUNE,San-Sebastian,localhost,380
8080,25,Magisterio,Magisterio,6,"1,071",2017,JUNE,San-Sebastian,localhost,337
8080,12,Isabel-II,Isabel II,6,"1,564",2017,JUNE,San-Sebastian,localhost,332
8080,19,Anoeta,Anoeta,6,639,2017,JUNE,San-Sebastian,localhost,248
8080,18,Intxaurrondo,Intxaurrondo,6,"1,200",2017,JUNE,San-Sebastian,localhost,197
8080,15,Lugaritz,Lugaritz,6,622,2017,JUNE,San-Sebastian,localhost,170
8080,13,Riberas,Riberas,6,982,2017,JUNE,San-Sebastian,localhost,165
8080,27,Ayuntamiento,Ayuntamiento,7,"3,427",2017,JULY,San-Sebastian,localhost,"1,041"
8080,24,Plaza-Catalu̱a,Plaza Catalu̱a,7,"2,785",2017,JULY,San-Sebastian,localhost,657
8080,22,Paseo-Francia,Paseo Francia,7,"2,218",2017,JULY,San-Sebastian,localhost,645
8080,21,Arrasate,Arrasate,7,"1,630",2017,JULY,San-Sebastian,localhost,580
8080,14,Andia,Andia,7,"1,570",2017,JULY,San-Sebastian,localhost,575
8080,16,Easo,Easo,7,"1,868",2017,JULY,San-Sebastian,localhost,540
8080,20,Av--Zarautz,Av. Zarautz,7,"1,534",2017,JULY,San-Sebastian,localhost,504
8080,18,San-Francisco,San Francisco,7,"1,440",2017,JULY,San-Sebastian,localhost,431
8080,13,Pio-XII,Pio XII,7,"1,482",2017,JULY,San-Sebastian,localhost,428
8080,47,Universidades,Universidades,7,"1,352",2017,JULY,San-Sebastian,localhost,403
8080,19,Magisterio,Magisterio,7,"1,075",2017,JULY,San-Sebastian,localhost,373
8080,16,Isabel-II,Isabel II,7,"1,425",2017,JULY,San-Sebastian,localhost,357
8080,33,Anoeta,Anoeta,7,744,2017,JULY,San-Sebastian,localhost,264
8080,25,Intxaurrondo,Intxaurrondo,7,"1,294",2017,JULY,San-Sebastian,localhost,209
8080,41,Riberas,Riberas,7,956,2017,JULY,San-Sebastian,localhost,177
8080,19,Lugaritz,Lugaritz,7,536,2017,JULY,San-Sebastian,localhost,163
8080,0,-,-,7,11,2017,JULY,San-Sebastian,localhost,1
8080,28,Ayuntamiento,Ayuntamiento,8,"2,736",2017,AUGUST,San-Sebastian,localhost,907
8080,21,Plaza-Catalu̱a,Plaza Catalu̱a,8,"2,565",2017,AUGUST,San-Sebastian,localhost,652
8080,25,Andia,Andia,8,"1,712",2017,AUGUST,San-Sebastian,localhost,627
8080,26,Paseo-Francia,Paseo Francia,8,"1,894",2017,AUGUST,San-Sebastian,localhost,605
8080,18,Arrasate,Arrasate,8,"1,475",2017,AUGUST,San-Sebastian,localhost,556
8080,14,Easo,Easo,8,"1,945",2017,AUGUST,San-Sebastian,localhost,514
8080,25,Av--Zarautz,Av. Zarautz,8,"1,502",2017,AUGUST,San-Sebastian,localhost,459
8080,27,Pio-XII,Pio XII,8,"1,390",2017,AUGUST,San-Sebastian,localhost,415
8080,24,Universidades,Universidades,8,"1,188",2017,AUGUST,San-Sebastian,localhost,401
8080,35,San-Francisco,San Francisco,8,"1,271",2017,AUGUST,San-Sebastian,localhost,395
8080,21,Isabel-II,Isabel II,8,"1,396",2017,AUGUST,San-Sebastian,localhost,344
8080,24,Magisterio,Magisterio,8,838,2017,AUGUST,San-Sebastian,localhost,305
8080,13,Anoeta,Anoeta,8,594,2017,AUGUST,San-Sebastian,localhost,235
8080,20,Intxaurrondo,Intxaurrondo,8,"1,386",2017,AUGUST,San-Sebastian,localhost,195
8080,14,Riberas,Riberas,8,895,2017,AUGUST,San-Sebastian,localhost,168
8080,22,Lugaritz,Lugaritz,8,436,2017,AUGUST,San-Sebastian,localhost,143
8080,20,Ayuntamiento,Ayuntamiento,9,"2,817",2017,SEPTEMBER,San-Sebastian,localhost,873
8080,19,Plaza-Catalu̱a,Plaza Catalu̱a,9,"2,573",2017,SEPTEMBER,San-Sebastian,localhost,614
8080,13,Paseo-Francia,Paseo Francia,9,"2,340",2017,SEPTEMBER,San-Sebastian,localhost,584
8080,15,Andia,Andia,9,"1,622",2017,SEPTEMBER,San-Sebastian,localhost,584
8080,12,Arrasate,Arrasate,9,"1,498",2017,SEPTEMBER,San-Sebastian,localhost,550
8080,14,Easo,Easo,9,"2,117",2017,SEPTEMBER,San-Sebastian,localhost,533
8080,16,Pio-XII,Pio XII,9,"1,839",2017,SEPTEMBER,San-Sebastian,localhost,501
8080,15,Av--Zarautz,Av. Zarautz,9,"1,759",2017,SEPTEMBER,San-Sebastian,localhost,492
8080,29,San-Francisco,San Francisco,9,"1,531",2017,SEPTEMBER,San-Sebastian,localhost,435
8080,23,Universidades,Universidades,9,"1,640",2017,SEPTEMBER,San-Sebastian,localhost,430
8080,14,Isabel-II,Isabel II,9,"1,859",2017,SEPTEMBER,San-Sebastian,localhost,393
8080,55,Magisterio,Magisterio,9,"1,126",2017,SEPTEMBER,San-Sebastian,localhost,380
8080,17,Anoeta,Anoeta,9,824,2017,SEPTEMBER,San-Sebastian,localhost,307
8080,24,Intxaurrondo,Intxaurrondo,9,"1,258",2017,SEPTEMBER,San-Sebastian,localhost,197
8080,14,Riberas,Riberas,9,858,2017,SEPTEMBER,San-Sebastian,localhost,154
8080,35,Lugaritz,Lugaritz,9,417,2017,SEPTEMBER,San-Sebastian,localhost,150
8080,25,Ayuntamiento,Ayuntamiento,10,"3,078",2017,OCTOBER,San-Sebastian,localhost,828
8080,27,Paseo-Francia,Paseo Francia,10,"2,509",2017,OCTOBER,San-Sebastian,localhost,615
8080,16,Plaza-Catalu̱a,Plaza Catalu̱a,10,"2,658",2017,OCTOBER,San-Sebastian,localhost,592
8080,15,Andia,Andia,10,"1,640",2017,OCTOBER,San-Sebastian,localhost,535
8080,16,Easo,Easo,10,"2,221",2017,OCTOBER,San-Sebastian,localhost,518
8080,21,Arrasate,Arrasate,10,"1,488",2017,OCTOBER,San-Sebastian,localhost,509
8080,23,Av--Zarautz,Av. Zarautz,10,"1,829",2017,OCTOBER,San-Sebastian,localhost,503
8080,19,Pio-XII,Pio XII,10,"1,946",2017,OCTOBER,San-Sebastian,localhost,492
8080,18,San-Francisco,San Francisco,10,"1,569",2017,OCTOBER,San-Sebastian,localhost,420
8080,17,Universidades,Universidades,10,"1,760",2017,OCTOBER,San-Sebastian,localhost,410
8080,14,Isabel-II,Isabel II,10,"1,602",2017,OCTOBER,San-Sebastian,localhost,392
8080,17,Magisterio,Magisterio,10,"1,279",2017,OCTOBER,San-Sebastian,localhost,365
8080,28,Anoeta,Anoeta,10,889,2017,OCTOBER,San-Sebastian,localhost,279
8080,22,Intxaurrondo,Intxaurrondo,10,"1,340",2017,OCTOBER,San-Sebastian,localhost,218
8080,12,Riberas,Riberas,10,"1,123",2017,OCTOBER,San-Sebastian,localhost,179
8080,66,Lugaritz,Lugaritz,10,433,2017,OCTOBER,San-Sebastian,localhost,158
8080,24,Ayuntamiento,Ayuntamiento,11,"1,795",2017,NOVEMBER,San-Sebastian,localhost,522
8080,16,Paseo-Francia,Paseo Francia,11,"1,766",2017,NOVEMBER,San-Sebastian,localhost,444
8080,25,Plaza-Catalu̱a,Plaza Catalu̱a,11,"1,591",2017,NOVEMBER,San-Sebastian,localhost,427
8080,20,Easo,Easo,11,"1,493",2017,NOVEMBER,San-Sebastian,localhost,420
8080,13,Arrasate,Arrasate,11,"1,004",2017,NOVEMBER,San-Sebastian,localhost,396
8080,16,Pio-XII,Pio XII,11,"1,292",2017,NOVEMBER,San-Sebastian,localhost,384
8080,27,Andia,Andia,11,886,2017,NOVEMBER,San-Sebastian,localhost,355
8080,30,Universidades,Universidades,11,"1,324",2017,NOVEMBER,San-Sebastian,localhost,344
8080,15,Av--Zarautz,Av. Zarautz,11,"1,011",2017,NOVEMBER,San-Sebastian,localhost,332
8080,15,San-Francisco,San Francisco,11,"1,076",2017,NOVEMBER,San-Sebastian,localhost,297
8080,14,Isabel-II,Isabel II,11,939,2017,NOVEMBER,San-Sebastian,localhost,281
8080,14,Magisterio,Magisterio,11,870,2017,NOVEMBER,San-Sebastian,localhost,279
8080,13,Anoeta,Anoeta,11,510,2017,NOVEMBER,San-Sebastian,localhost,205
8080,19,Riberas,Riberas,11,767,2017,NOVEMBER,San-Sebastian,localhost,149
8080,22,Intxaurrondo,Intxaurrondo,11,692,2017,NOVEMBER,San-Sebastian,localhost,145
8080,19,Lugaritz,Lugaritz,11,232,2017,NOVEMBER,San-Sebastian,localhost,93
8080,5,-,-,11,10,2017,NOVEMBER,San-Sebastian,localhost,2
8080,16,Ayuntamiento,Ayuntamiento,12,"1,757",2017,DECEMBER,San-Sebastian,localhost,555
8080,93,Paseo-Francia,Paseo Francia,12,"1,430",2017,DECEMBER,San-Sebastian,localhost,440
8080,15,Plaza-Catalu̱a,Plaza Catalu̱a,12,"1,441",2017,DECEMBER,San-Sebastian,localhost,391
8080,17,Arrasate,Arrasate,12,997,2017,DECEMBER,San-Sebastian,localhost,391
8080,14,Easo,Easo,12,"1,335",2017,DECEMBER,San-Sebastian,localhost,390
8080,25,Andia,Andia,12,828,2017,DECEMBER,San-Sebastian,localhost,358
8080,13,Pio-XII,Pio XII,12,"1,097",2017,DECEMBER,San-Sebastian,localhost,329
8080,18,Av--Zarautz,Av. Zarautz,12,960,2017,DECEMBER,San-Sebastian,localhost,315
8080,15,Universidades,Universidades,12,969,2017,DECEMBER,San-Sebastian,localhost,290
8080,17,San-Francisco,San Francisco,12,757,2017,DECEMBER,San-Sebastian,localhost,271
8080,12,Isabel-II,Isabel II,12,901,2017,DECEMBER,San-Sebastian,localhost,254
8080,21,Magisterio,Magisterio,12,751,2017,DECEMBER,San-Sebastian,localhost,239
8080,23,Anoeta,Anoeta,12,506,2017,DECEMBER,San-Sebastian,localhost,196
8080,18,Intxaurrondo,Intxaurrondo,12,751,2017,DECEMBER,San-Sebastian,localhost,152
8080,19,Riberas,Riberas,12,649,2017,DECEMBER,San-Sebastian,localhost,140
8080,56,Lugaritz,Lugaritz,12,208,2017,DECEMBER,San-Sebastian,localhost,92
8080,14,Ayuntamiento,Ayuntamiento,1,"1,916",2018,JANUARY,San-Sebastian,localhost,522
8080,12,Paseo-Francia,Paseo Francia,1,"1,669",2018,JANUARY,San-Sebastian,localhost,448
8080,14,Arrasate,Arrasate,1,"1,183",2018,JANUARY,San-Sebastian,localhost,414
8080,12,Easo,Easo,1,"1,551",2018,JANUARY,San-Sebastian,localhost,412
8080,23,Plaza-Catalu̱a,Plaza Catalu̱a,1,"1,556",2018,JANUARY,San-Sebastian,localhost,404
8080,9,Andia,Andia,1,"1,076",2018,JANUARY,San-Sebastian,localhost,397
8080,36,Pio-XII,Pio XII,1,"1,310",2018,JANUARY,San-Sebastian,localhost,349
8080,15,Universidades,Universidades,1,"1,275",2018,JANUARY,San-Sebastian,localhost,335
8080,17,Av--Zarautz,Av. Zarautz,1,"1,011",2018,JANUARY,San-Sebastian,localhost,313
8080,10,Magisterio,Magisterio,1,945,2018,JANUARY,San-Sebastian,localhost,296
